seasonday,season,day,datetime,timestamp,name,tag,result,mode,brawler,points,used_tickets,with_club_mate,type,map_id,map_name,starplayer,equipes,Joueur1,Joueur2,Joueur3
Saison 6 J2,Saison 6,J2,2022-06-17 20:30:40,20220617T203040.000Z,RaZoR,#Y09GU88RJ,victory,bounty,SURGE,9,2,True,teamRanked,,,,"['Raptoris', 'RaZoR']",Raptoris,RaZoR,
Saison 6 J2,Saison 6,J2,2022-06-17 20:36:28,20220617T203628.000Z,Raptoris,#22JJ92GP2,victory,gemGrab,SANDY,9,2,True,teamRanked,,,,"['Raptoris', 'RaZoR']",Raptoris,RaZoR,
Saison 6 J2,Saison 6,J2,2022-06-17 20:36:28,20220617T203628.000Z,RaZoR,#Y09GU88RJ,victory,gemGrab,DARRYL,9,2,True,teamRanked,,,,"['Raptoris', 'RaZoR']",Raptoris,RaZoR,
Saison 6 J2,Saison 6,J2,2022-06-17 22:13:01,20220617T221301.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,gemGrab,JESSIE,9,2,True,teamRanked,,,,"['🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️,
Saison 6 J2,Saison 6,J2,2022-06-17 22:13:01,20220617T221301.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,gemGrab,SANDY,9,2,True,teamRanked,,,,"['🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️,
Saison 6 J2,Saison 6,J2,2022-06-18 11:37:06,20220618T113706.000Z,Zeuss,#JQLGVVP8,victory,knockout,LEON,9,2,True,teamRanked,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 6 J2,Saison 6,J2,2022-06-18 11:37:06,20220618T113706.000Z,Warlex,#9P8JPLG2G,victory,knockout,MAX,9,2,True,teamRanked,,,,"['Zeuss', 'Warlex']",Zeuss,Warlex,
Saison 6 J2,Saison 6,J2,2022-06-18 12:11:28,20220618T121128.000Z,BOOTES,#2998YYCUP,victory,bounty,EMZ,9,2,True,teamRanked,,,,"['BOOTES', 'Hermione']",BOOTES,Hermione,
Saison 6 J2,Saison 6,J2,2022-06-18 12:11:28,20220618T121128.000Z,Hermione,#L29YPY8G,victory,bounty,EVE,9,2,True,teamRanked,,,,"['BOOTES', 'Hermione']",BOOTES,Hermione,
Saison 6 J3,Saison 6,J3,2022-06-19 17:10:02,20220619T171002.000Z,RaZoR,#Y09GU88RJ,victory,gemGrab,DARRYL,9,2,True,teamRanked,,,,"['RaZoR', 'tonio', 'Raptoris']",RaZoR,tonio,Raptoris
Saison 6 J3,Saison 6,J3,2022-06-19 17:10:02,20220619T171002.000Z,tonio,#9GY2PU0Q,victory,gemGrab,SPIKE,9,2,True,teamRanked,,,,"['RaZoR', 'tonio', 'Raptoris']",RaZoR,tonio,Raptoris
Saison 6 J3,Saison 6,J3,2022-06-19 17:10:02,20220619T171002.000Z,Raptoris,#22JJ92GP2,victory,gemGrab,SANDY,9,2,True,teamRanked,,,,"['RaZoR', 'tonio', 'Raptoris']",RaZoR,tonio,Raptoris
Saison 6 J3,Saison 6,J3,2022-06-19 17:15:07,20220619T171507.000Z,Paffiver,#99RLU8LQ,victory,knockout,BYRON,9,2,True,teamRanked,,,,"['Paffiver', 'CaptainDirty']",Paffiver,CaptainDirty,
Saison 6 J3,Saison 6,J3,2022-06-19 17:15:07,20220619T171507.000Z,CaptainDirty,#8L9QQYC2,victory,knockout,GRIFF,9,2,True,teamRanked,,,,"['Paffiver', 'CaptainDirty']",Paffiver,CaptainDirty,
Saison 6 J3,Saison 6,J3,2022-06-19 17:31:21,20220619T173121.000Z,mthg_,#L0VRP2G9,victory,heist,PIPER,9,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 6 J3,Saison 6,J3,2022-06-19 17:31:21,20220619T173121.000Z,Juliette,#YQPRCLC9J,victory,heist,BO,9,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 6 J3,Saison 6,J3,2022-06-19 17:41:24,20220619T174124.000Z,mthg_,#L0VRP2G9,victory,knockout,EVE,9,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 6 J3,Saison 6,J3,2022-06-19 17:41:24,20220619T174124.000Z,Juliette,#YQPRCLC9J,victory,knockout,JESSIE,9,2,True,teamRanked,,,,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 6 J3,Saison 6,J3,2022-06-19 19:50:37,20220619T195037.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,hotZone,JANET,9,2,True,teamRanked,,,,"['💠 GoJo 💠', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 6 J3,Saison 6,J3,2022-06-19 19:50:37,20220619T195037.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,hotZone,JESSIE,9,2,True,teamRanked,,,,"['💠 GoJo 💠', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 6 J3,Saison 6,J3,2022-06-19 19:50:37,20220619T195037.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,hotZone,LEON,9,2,True,teamRanked,,,,"['💠 GoJo 💠', '🌑🈲Kãgâmíī㊙️🎴', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,🌑🈲Kãgâmíī㊙️🎴,⚡️ Sukuna ⚡️
Saison 6 J3,Saison 6,J3,2022-06-19 19:57:00,20220619T195700.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,bounty,GENE,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-19 19:57:00,20220619T195700.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,bounty,BEA,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-19 19:57:00,20220619T195700.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,bounty,MAX,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-19 20:05:09,20220619T200509.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,gemGrab,BELLE,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-19 20:05:09,20220619T200509.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,gemGrab,SANDY,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-19 20:05:09,20220619T200509.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,gemGrab,JANET,9,2,True,teamRanked,,,,"['⚡️ Sukuna ⚡️', '🌑🈲Kãgâmíī㊙️🎴', '💠 GoJo 💠']",⚡️ Sukuna ⚡️,🌑🈲Kãgâmíī㊙️🎴,💠 GoJo 💠
Saison 6 J3,Saison 6,J3,2022-06-20 10:11:53,20220620T101153.000Z,Maitre Yoda,#280CU8P8Y,victory,brawlBall,MEG,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 10:11:53,20220620T101153.000Z,bnzarr,#P8J9P2QJ9,victory,brawlBall,GRIFF,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 10:11:53,20220620T101153.000Z,HugoNeet🚭,#PCYC9V2Q0,victory,brawlBall,POCO,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 10:19:00,20220620T101900.000Z,Maitre Yoda,#280CU8P8Y,victory,hotZone,BO,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 10:19:00,20220620T101900.000Z,bnzarr,#P8J9P2QJ9,victory,hotZone,GALE,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 10:19:00,20220620T101900.000Z,HugoNeet🚭,#PCYC9V2Q0,victory,hotZone,BELLE,9,2,True,teamRanked,,,,"['Maitre Yoda', 'bnzarr', 'HugoNeet🚭']",Maitre Yoda,bnzarr,HugoNeet🚭
Saison 6 J3,Saison 6,J3,2022-06-20 11:22:19,20220620T112219.000Z,Thomazinho,#PVJCL00P,victory,brawlBall,SHELLY,9,2,True,teamRanked,,,,"['Thomazinho', 'Clot']",Thomazinho,Clot,
Saison 6 J3,Saison 6,J3,2022-06-20 11:22:19,20220620T112219.000Z,Clot,#YY8VGJ9UR,victory,brawlBall,JESSIE,9,2,True,teamRanked,,,,"['Thomazinho', 'Clot']",Thomazinho,Clot,
Saison 6 J3,Saison 6,J3,2022-06-20 12:00:20,20220620T120020.000Z,Thomazinho,#PVJCL00P,victory,hotZone,EMZ,9,2,True,teamRanked,,,,"['Thomazinho', 'Clot']",Thomazinho,Clot,
Saison 6 J3,Saison 6,J3,2022-06-20 12:00:20,20220620T120020.000Z,Clot,#YY8VGJ9UR,victory,hotZone,BROCK,9,2,True,teamRanked,,,,"['Thomazinho', 'Clot']",Thomazinho,Clot,
Saison 7 J1,Saison 7,J1,2022-06-22 20:30:29,20220622T203029.000Z,Clot,#YY8VGJ9UR,defeat,hotZone,BO,5,2,True,teamRanked,15000527,Open Zone,False,"['Clot', 'Thomazinho']",Clot,Thomazinho,
Saison 7 J1,Saison 7,J1,2022-06-22 20:30:29,20220622T203029.000Z,Thomazinho,#PVJCL00P,defeat,hotZone,MR. P,5,2,True,teamRanked,15000527,Open Zone,False,"['Clot', 'Thomazinho']",Clot,Thomazinho,
Saison 7 J2,Saison 7,J2,2022-06-25 12:16:04,20220625T121604.000Z,mthg_,#L0VRP2G9,defeat,hotZone,EVE,5,2,True,teamRanked,15000527,Open Zone,False,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J2,Saison 7,J2,2022-06-25 12:16:04,20220625T121604.000Z,bab2o,#29RG28UJY,defeat,hotZone,GRIFF,5,2,True,teamRanked,15000527,Open Zone,False,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J2,Saison 7,J2,2022-06-25 12:16:04,20220625T121604.000Z,Juliette,#YQPRCLC9J,defeat,hotZone,EMZ,5,2,True,teamRanked,15000527,Open Zone,False,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J1,Saison 7,J1,2022-06-22 14:35:14,20220622T143514.000Z,💠 GoJo 💠,#LUUGUJVQ,victory,hotZone,MEG,9,2,True,teamRanked,15000527,Open Zone,False,"['💠 GoJo 💠', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,⚡️ Sukuna ⚡️,
Saison 7 J1,Saison 7,J1,2022-06-22 14:35:14,20220622T143514.000Z,⚡️ Sukuna ⚡️,#9RGCQ0UYC,victory,hotZone,SPIKE,9,2,True,teamRanked,15000527,Open Zone,True,"['💠 GoJo 💠', '⚡️ Sukuna ⚡️']",💠 GoJo 💠,⚡️ Sukuna ⚡️,
Saison 7 J3,Saison 7,J3,2022-06-27 13:05:12,20220627T130512.000Z,bnzarr,#P8J9P2QJ9,defeat,hotZone,GALE,5,2,True,teamRanked,15000527,Open Zone,False,"['bnzarr', 'Kralito', 'kozuka98']",bnzarr,Kralito,kozuka98
Saison 7 J3,Saison 7,J3,2022-06-27 13:05:12,20220627T130512.000Z,Kralito,#YR9UGCV8,defeat,hotZone,EMZ,5,2,True,teamRanked,15000527,Open Zone,False,"['bnzarr', 'Kralito', 'kozuka98']",bnzarr,Kralito,kozuka98
Saison 7 J3,Saison 7,J3,2022-06-27 13:05:12,20220627T130512.000Z,kozuka98,#YY82CQ9R,defeat,hotZone,PIPER,5,2,True,teamRanked,15000527,Open Zone,False,"['bnzarr', 'Kralito', 'kozuka98']",bnzarr,Kralito,kozuka98
Saison 7 J1,Saison 7,J1,2022-06-23 13:55:44,20220623T135544.000Z,Croqueur,#8G8YVU0VU,defeat,heist,EVE,3,2,False,teamRanked,15000019,Safe Zone,False,['Croqueur'],Croqueur,,
Saison 7 J3,Saison 7,J3,2022-06-27 07:58:54,20220627T075854.000Z,CaptainDirty,#8L9QQYC2,victory,heist,AMBER,9,2,True,teamRanked,15000019,Safe Zone,False,"['CaptainDirty', 'RaZoR', 'Croqueur']",CaptainDirty,RaZoR,Croqueur
Saison 7 J3,Saison 7,J3,2022-06-27 07:58:54,20220627T075854.000Z,RaZoR,#Y09GU88RJ,victory,heist,BROCK,9,2,True,teamRanked,15000019,Safe Zone,True,"['CaptainDirty', 'RaZoR', 'Croqueur']",CaptainDirty,RaZoR,Croqueur
Saison 7 J3,Saison 7,J3,2022-06-27 07:58:54,20220627T075854.000Z,Croqueur,#8G8YVU0VU,victory,heist,EVE,9,2,True,teamRanked,15000019,Safe Zone,False,"['CaptainDirty', 'RaZoR', 'Croqueur']",CaptainDirty,RaZoR,Croqueur
Saison 7 J2,Saison 7,J2,2022-06-25 11:27:54,20220625T112754.000Z,ulyssigno,#P0UULUC2R,victory,heist,JESSIE,9,2,True,teamRanked,15000019,Safe Zone,True,"['ulyssigno', 'Croqueur']",ulyssigno,Croqueur,
Saison 7 J2,Saison 7,J2,2022-06-25 11:27:54,20220625T112754.000Z,Croqueur,#8G8YVU0VU,victory,heist,EVE,9,2,True,teamRanked,15000019,Safe Zone,False,"['ulyssigno', 'Croqueur']",ulyssigno,Croqueur,
Saison 7 J2,Saison 7,J2,2022-06-25 12:50:30,20220625T125030.000Z,mthg_,#L0VRP2G9,victory,heist,EVE,9,2,True,teamRanked,15000019,Safe Zone,False,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J2,Saison 7,J2,2022-06-25 12:50:30,20220625T125030.000Z,bab2o,#29RG28UJY,victory,heist,BROCK,9,2,True,teamRanked,15000019,Safe Zone,True,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J2,Saison 7,J2,2022-06-25 12:50:30,20220625T125030.000Z,Juliette,#YQPRCLC9J,victory,heist,BO,9,2,True,teamRanked,15000019,Safe Zone,False,"['mthg_', 'bab2o', 'Juliette']",mthg_,bab2o,Juliette
Saison 7 J1,Saison 7,J1,2022-06-23 13:49:08,20220623T134908.000Z,Croqueur,#8G8YVU0VU,defeat,heist,EVE,3,2,False,teamRanked,15000053,Hot Potato,False,['Croqueur'],Croqueur,,
Saison 7 J1,Saison 7,J1,2022-06-22 14:24:18,20220622T142418.000Z,tonio,#9GY2PU0Q,defeat,heist,SPIKE,5,2,True,teamRanked,15000053,Hot Potato,False,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 7 J1,Saison 7,J1,2022-06-22 14:24:18,20220622T142418.000Z,bab2o,#29RG28UJY,defeat,heist,GALE,5,2,True,teamRanked,15000053,Hot Potato,False,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 7 J1,Saison 7,J1,2022-06-22 14:24:18,20220622T142418.000Z,CaptainDirty,#8L9QQYC2,defeat,heist,GRIFF,5,2,True,teamRanked,15000053,Hot Potato,False,"['tonio', 'bab2o', 'CaptainDirty']",tonio,bab2o,CaptainDirty
Saison 7 J3,Saison 7,J3,2022-06-27 12:51:45,20220627T125145.000Z,bnzarr,#P8J9P2QJ9,defeat,heist,EMZ,5,2,True,teamRanked,15000053,Hot Potato,False,"['bnzarr', 'Hermione', 'kozuka98']",bnzarr,Hermione,kozuka98
Saison 7 J3,Saison 7,J3,2022-06-27 12:51:45,20220627T125145.000Z,Hermione,#L29YPY8G,defeat,heist,BROCK,5,2,True,teamRanked,15000053,Hot Potato,False,"['bnzarr', 'Hermione', 'kozuka98']",bnzarr,Hermione,kozuka98
Saison 7 J3,Saison 7,J3,2022-06-27 13:13:11,20220627T131311.000Z,Warlex,#9P8JPLG2G,defeat,heist,MAX,5,2,True,teamRanked,15000053,Hot Potato,False,"['Warlex', 'Cryox']",Warlex,Cryox,
Saison 7 J3,Saison 7,J3,2022-06-27 12:51:45,20220627T125145.000Z,kozuka98,#YY82CQ9R,defeat,heist,SPIKE,5,2,True,teamRanked,15000053,Hot Potato,False,"['bnzarr', 'Hermione', 'kozuka98']",bnzarr,Hermione,kozuka98
Saison 7 J3,Saison 7,J3,2022-06-27 13:13:11,20220627T131311.000Z,Cryox,#VYCUP02,defeat,heist,EMZ,5,2,True,teamRanked,15000053,Hot Potato,False,"['Warlex', 'Cryox']",Warlex,Cryox,
Saison 7 J2,Saison 7,J2,2022-06-25 13:32:13,20220625T133213.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,gemGrab,MORTIS,3,2,False,teamRanked,15000040,Chill Space,False,['💠 GoJo 💠'],💠 GoJo 💠,,
Saison 7 J1,Saison 7,J1,2022-06-22 21:14:53,20220622T211453.000Z,kozuka98,#YY82CQ9R,victory,gemGrab,PENNY,7,2,False,teamRanked,15000040,Chill Space,False,['kozuka98'],kozuka98,,
Saison 7 J1,Saison 7,J1,2022-06-22 21:23:11,20220622T212311.000Z,kozuka98,#YY82CQ9R,victory,gemGrab,SPIKE,7,2,False,teamRanked,15000040,Chill Space,False,['kozuka98'],kozuka98,,
Saison 7 J1,Saison 7,J1,2022-06-22 20:36:32,20220622T203632.000Z,Clot,#YY8VGJ9UR,victory,gemGrab,PENNY,9,2,True,teamRanked,15000040,Chill Space,True,"['Clot', 'Thomazinho']",Clot,Thomazinho,
Saison 7 J1,Saison 7,J1,2022-06-22 20:36:32,20220622T203632.000Z,Thomazinho,#PVJCL00P,victory,gemGrab,ROSA,9,2,True,teamRanked,15000040,Chill Space,False,"['Clot', 'Thomazinho']",Clot,Thomazinho,
Saison 7 J1,Saison 7,J1,2022-06-23 10:15:12,20220623T101512.000Z,Maitre Yoda,#280CU8P8Y,victory,gemGrab,SPIKE,9,2,True,teamRanked,15000040,Chill Space,True,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 7 J1,Saison 7,J1,2022-06-23 10:15:12,20220623T101512.000Z,HugoNeet🚭,#PCYC9V2Q0,victory,gemGrab,JESSIE,9,2,True,teamRanked,15000040,Chill Space,False,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 7 J1,Saison 7,J1,2022-06-23 13:37:52,20220623T133752.000Z,BOOTES,#2998YYCUP,defeat,brawlBall,CROW,3,2,False,teamRanked,15000051,Super Beach,False,['BOOTES'],BOOTES,,
Saison 7 J2,Saison 7,J2,2022-06-25 13:25:46,20220625T132546.000Z,💠 GoJo 💠,#LUUGUJVQ,defeat,brawlBall,MORTIS,3,2,False,teamRanked,15000051,Super Beach,False,['💠 GoJo 💠'],💠 GoJo 💠,,
Saison 7 J2,Saison 7,J2,2022-06-25 13:48:04,20220625T134804.000Z,Warlex,#9P8JPLG2G,defeat,brawlBall,EMZ,3,2,False,teamRanked,15000051,Super Beach,False,['Warlex'],Warlex,,
Saison 7 J1,Saison 7,J1,2022-06-23 10:15:34,20220623T101534.000Z,♣️megumi♣️,#2PC8U08Q,defeat,brawlBall,FANG,5,2,True,teamRanked,15000051,Super Beach,False,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,
Saison 7 J1,Saison 7,J1,2022-06-23 10:15:34,20220623T101534.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,defeat,brawlBall,SURGE,5,2,True,teamRanked,15000051,Super Beach,False,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,
Saison 7 J3,Saison 7,J3,2022-06-27 13:53:07,20220627T135307.000Z,mthg_,#L0VRP2G9,defeat,brawlBall,EVE,5,2,True,teamRanked,15000051,Super Beach,False,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 7 J3,Saison 7,J3,2022-06-27 13:06:43,20220627T130643.000Z,Warlex,#9P8JPLG2G,defeat,brawlBall,BULL,5,2,True,teamRanked,15000051,Super Beach,False,"['Warlex', 'Cryox']",Warlex,Cryox,
Saison 7 J3,Saison 7,J3,2022-06-27 13:06:43,20220627T130643.000Z,Cryox,#VYCUP02,defeat,brawlBall,TARA,5,2,True,teamRanked,15000051,Super Beach,False,"['Warlex', 'Cryox']",Warlex,Cryox,
Saison 7 J3,Saison 7,J3,2022-06-27 13:53:07,20220627T135307.000Z,Juliette,#YQPRCLC9J,defeat,brawlBall,JESSIE,5,2,True,teamRanked,15000051,Super Beach,False,"['mthg_', 'Juliette']",mthg_,Juliette,
Saison 7 J3,Saison 7,J3,2022-06-26 20:33:35,20220626T203335.000Z,Raptoris,#22JJ92GP2,defeat,knockout,BARLEY,5,2,True,teamRanked,15000368,Belle's Rock,False,"['Raptoris', 'bab2o', 'ulyssigno']",Raptoris,bab2o,ulyssigno
Saison 7 J3,Saison 7,J3,2022-06-26 20:33:35,20220626T203335.000Z,bab2o,#29RG28UJY,defeat,knockout,EDGAR,5,2,True,teamRanked,15000368,Belle's Rock,False,"['Raptoris', 'bab2o', 'ulyssigno']",Raptoris,bab2o,ulyssigno
Saison 7 J3,Saison 7,J3,2022-06-26 20:33:35,20220626T203335.000Z,ulyssigno,#P0UULUC2R,defeat,knockout,SPIKE,5,2,True,teamRanked,15000368,Belle's Rock,False,"['Raptoris', 'bab2o', 'ulyssigno']",Raptoris,bab2o,ulyssigno
Saison 7 J1,Saison 7,J1,2022-06-23 14:03:13,20220623T140313.000Z,Kralito,#YR9UGCV8,defeat,knockout,BROCK,3,2,False,teamRanked,15000368,Belle's Rock,False,['Kralito'],Kralito,,
Saison 7 J3,Saison 7,J3,2022-06-27 10:04:38,20220627T100438.000Z,Maitre Yoda,#280CU8P8Y,defeat,knockout,SURGE,5,2,True,teamRanked,15000368,Belle's Rock,False,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 7 J3,Saison 7,J3,2022-06-27 10:04:38,20220627T100438.000Z,HugoNeet🚭,#PCYC9V2Q0,defeat,knockout,DYNAMIKE,5,2,True,teamRanked,15000368,Belle's Rock,False,"['Maitre Yoda', 'HugoNeet🚭']",Maitre Yoda,HugoNeet🚭,
Saison 7 J3,Saison 7,J3,2022-06-26 21:52:09,20220626T215209.000Z,Kralito,#YR9UGCV8,victory,knockout,FANG,7,2,False,teamRanked,15000368,Belle's Rock,False,['Kralito'],Kralito,,
Saison 7 J2,Saison 7,J2,2022-06-25 07:41:35,20220625T074135.000Z,RaZoR,#Y09GU88RJ,victory,knockout,BROCK,9,2,True,teamRanked,15000368,Belle's Rock,False,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 7 J2,Saison 7,J2,2022-06-25 07:41:35,20220625T074135.000Z,Raptoris,#22JJ92GP2,victory,knockout,BARLEY,9,2,True,teamRanked,15000368,Belle's Rock,True,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 7 J2,Saison 7,J2,2022-06-25 08:25:22,20220625T082522.000Z,♣️megumi♣️,#2PC8U08Q,victory,knockout,BEA,9,2,True,teamRanked,15000368,Belle's Rock,True,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,
Saison 7 J2,Saison 7,J2,2022-06-25 08:25:22,20220625T082522.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,victory,knockout,SPIKE,9,2,True,teamRanked,15000368,Belle's Rock,False,"['♣️megumi♣️', '🌑🈲Kãgâmíī㊙️🎴']",♣️megumi♣️,🌑🈲Kãgâmíī㊙️🎴,
Saison 7 J3,Saison 7,J3,2022-06-27 12:17:41,20220627T121741.000Z,🌑🈲Kãgâmíī㊙️🎴,#GRL0JLVG,defeat,knockout,SPIKE,5,2,True,teamRanked,15000368,Belle's Rock,False,"['🌑🈲Kãgâmíī㊙️🎴', 'Zeuss']",🌑🈲Kãgâmíī㊙️🎴,Zeuss,
Saison 7 J3,Saison 7,J3,2022-06-27 12:17:41,20220627T121741.000Z,Zeuss,#JQLGVVP8,defeat,knockout,EMZ,5,2,True,teamRanked,15000368,Belle's Rock,False,"['🌑🈲Kãgâmíī㊙️🎴', 'Zeuss']",🌑🈲Kãgâmíī㊙️🎴,Zeuss,
Saison 7 J1,Saison 7,J1,2022-06-22 14:30:59,20220622T143059.000Z,RaZoR,#Y09GU88RJ,defeat,bounty,SURGE,5,2,True,teamRanked,15000054,Canal Grande,False,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 7 J1,Saison 7,J1,2022-06-22 14:30:59,20220622T143059.000Z,Raptoris,#22JJ92GP2,defeat,bounty,BARLEY,5,2,True,teamRanked,15000054,Canal Grande,False,"['RaZoR', 'Raptoris']",RaZoR,Raptoris,
Saison 7 J1,Saison 7,J1,2022-06-22 14:22:55,20220622T142255.000Z,Raptoris,#22JJ92GP2,victory,bounty,BARLEY,9,2,True,teamRanked,15000054,Canal Grande,False,"['Raptoris', 'RaZoR']",Raptoris,RaZoR,
Saison 7 J1,Saison 7,J1,2022-06-22 14:22:55,20220622T142255.000Z,RaZoR,#Y09GU88RJ,victory,bounty,SURGE,9,2,True,teamRanked,15000054,Canal Grande,True,"['Raptoris', 'RaZoR']",Raptoris,RaZoR,
Saison 7 J1,Saison 7,J1,2022-06-23 11:04:26,20220623T110426.000Z,Hermione,#L29YPY8G,victory,bounty,GRIFF,9,2,True,teamRanked,15000054,Canal Grande,False,"['Hermione', 'ulyssigno']",Hermione,ulyssigno,
Saison 7 J1,Saison 7,J1,2022-06-23 11:04:26,20220623T110426.000Z,ulyssigno,#P0UULUC2R,victory,bounty,LEON,9,2,True,teamRanked,15000054,Canal Grande,False,"['Hermione', 'ulyssigno']",Hermione,ulyssigno,
